CountryInd,,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,ROW,OUT
industryInd,,A01,A03,B05a,B05b,B05c,B07,B09,C10T12,C13T15,C16,C17,C19,C20,C21,C22,C23,C24a,C24b,C25,C26,C27,C28,C29,C30,C31T33,D01a,D01b,D01c,D01d,D01e,E,F,Fixed Capital Formation,G,Government Consumption,H49,H50,H51,H52,H53,Household Consumption,I,J58T60,J61,J62,K,L,M,N,O,P,Q,R_S,A01,A03,B05a,B05b,B05c,B07,B09,C10T12,C13T15,C16,C17,C19,C20,C21,C22,C23,C24a,C24b,C25,C26,C27,C28,C29,C30,C31T33,D01a,D01b,D01c,D01d,D01e,E,F,Fixed Capital Formation,G,Government Consumption,H49,H50,H51,H52,H53,Household Consumption,I,J58T60,J61,J62,K,L,M,N,O,P,Q,R_S,OUT
CountryInd,industryInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,O,213363500,10057300,44136736.4481455,122032863.844649,296042799.707205,80137300,92263200,692750400,30316100,84436700,175778000,111119700,268449300,75131000,136599800,111076500,152016126.734296,17993573.2657036,162255200,65902100,35690300,185720700,229126400,111205200,159725100,14259960,14259960,14259960,14259960,14259960,54488800,1335309800,3312935300,2034511300,174379108400,414067700,38020300,166671100,182217200,57299700,11378407300,477234300,306129300,260313600,357091400,1747826500,1025470600,650883700,357982900,3588502600,364139700,1267777100,666683100,47570200,1689900,12514233.3333333,12514233.3333333,12514233.3333333,12927700,8683900,111442900,19101500,23016200,43733300,102133600,82210000,37219800,36760400,22868100,39687500,39687500,54218100,53106500,26194800,73658400,70506800,38907800,36339000,6509140,6509140,6509140,6509140,6509140,10598900,148774200,698980400,162424200,33172300,31856300,16771900,15907500,24227600,6428000,903037000,32203900,35848400,33411300,53372900,100089000,31125100,88175500,66830800,103403600,32360800,73876500,30549700,211942875500
CAN,P,23947100,1756000,7881340.29801884,22973101.7650209,78113657.9369603,13220100,22556000,68801100,3454500,10393100,16615800,15247800,20690600,13812200,14949100,11688500,6610674.47051759,7254325.52948241,13818200,10556200,4366700,19860900,13063700,16798400,32810200,4859280,4859280,4859280,4859280,4859280,6271300,529654700,8820592800,466024200,79540570300,104804700,9627000,110465800,32379400,19966700,14158538700,89326000,146499100,60251500,332544000,616706700,99335400,293613000,145180400,1131758000,164867600,289023000,88619600,3681800,200300,2307266.66666667,2307266.66666667,2307266.66666667,1646400,3128600,10304300,1640800,1132400,3899000,18007200,7593300,9368000,2740100,1919600,2374300,2374300,3006900,7497700,2617100,5075700,5403800,2646300,2762600,1330280,1330280,1330280,1330280,1330280,1647400,22378000,1008999400,24858700,26001400,5763300,4976800,3043700,5269400,1043200,4308159100,4241300,7305900,9135400,13941100,12772800,11901900,37828000,9791500,31153900,5215400,9436000,5255500,113434868400
CAN,Q,35236000,2775800,6143967.41168756,23357945.0040075,34412287.5843049,15412400,14847600,92325100,5008100,17132300,25286200,22303900,32112600,19246900,25759100,20213500,9033874.85498697,18441025.145013,24080800,9497300,6092500,32451500,32521600,18408000,26270200,2337000,2337000,2337000,2337000,2337000,10107000,174946500,435923300,273686500,107663645000,100819200,16451600,73112900,19513000,11578500,40555393600,50123100,27322100,38896400,75715700,357105400,96006800,98636000,71668900,19394263300,59851300,7078103100,50376300,10222600,464100,2866033.33333333,2866033.33333333,2866033.33333333,2826800,1786500,24114700,4388000,4859800,9371800,27046200,17795700,13545400,7941900,4906300,8389550,8389550,11486300,10455700,5740000,15677500,14989700,8219600,7617000,1711900,1711900,1711900,1711900,1711900,3182700,32294200,121946700,47981200,13368800,10157600,8614100,5900900,10048500,1955600,412776500,7305100,5042800,7606800,11916600,19930100,8988600,21983600,21329100,24893200,9174100,26872600,8357000,178392319700
CAN,R_S,181546400,16091600,19984655.1564946,27631575.2946772,280572269.548828,195822900,90935500,321855800,17478500,44741600,68339000,53388400,95621300,39532400,67716200,53619100,12389761.9836995,47669238.0163005,62218300,28779000,17796300,83129800,92546100,46949800,84012700,4812900,4812900,4812900,4812900,4812900,19119700,696668900,529121900,926211300,28028900,467036900,41271500,194574500,198863700,42674200,44280512000,372306000,635295800,204947900,363113400,1623803900,674124500,796833100,860831100,826158200,549311200,1793888200,1163661900,25268500,1013100,5628100,5628100,5628100,5356500,3544000,60033600,9599300,9545900,21265800,59588800,40105400,18276900,17264300,9420300,15785150,15785150,21853900,25910600,11384400,29739300,29721300,16483300,15981100,3144120,3144120,3144120,3144120,3144120,3468800,61409800,194424100,77213000,72852200,20780600,20367400,14257400,17939600,3930700,2066594200,16622600,23534600,12380600,16118700,13577500,8540000,27045000,17884700,40153700,15750600,30000500,34575500,62667744700
ROW,A01,1583788200,6979000,251582.227137408,251582.227137409,3705235.54572518,2547300,399600,3762476700,2868600,111680200,20844000,624800,86733100,792000,37013600,463400,7187.4182916204,929512.581708378,541900,184200,265400,747000,2298700,325400,3854400,590860,590860,590860,590860,590860,386900,221630000,74784600,14109600,290100,2349600,243900,358900,532400,253200,2265837100,202940900,2125600,753600,694800,2562200,1558900,7545600,1390000,11425700,2788300,8870600,9925300,895238896600,11508900500,3751914066.66667,3751914066.66667,3751914066.66667,1911855500,1897788200,1860009170800,192111282100,108654236600,51069621300,7043555300,55385005500,70700004600,37037049600,1955486300,989829400,989829400,1559834000,1094356500,528027400,1396698100,1085918600,504528200,14851685800,1351156560,1351156560,1351156560,1351156560,1351156560,1504192900,106166319500,252516939100,69843594200,38344523900,7594519600,1203544900,1993944300,12413830800,286201400,1595278109600,124061860300,1781253300,2447223100,738162600,2580458500,4839027900,14834531100,8067112700,38270892000,11372674700,18057837600,12418311600,5670617035600
ROW,A03,10383000,6104900,5129.2070830695,5129.2070830696,75541.585833861,33100,27600,185987100,20300,11800,47800,32400,50000,810700,33000,15200,727.4124629515,94072.5875370485,37700,16100,12200,52800,95299.9999999999,20000,37100,2459.9999999999,2459.9999999999,2459.9999999999,2460,2459.9999999999,14900,404100,4254500,318900,11000,70700,159400,17700,88500,13600,96208800,24570100,32400,44800,43000,121300,37800,119500,71600,333700,77500,216700,70600,6613030100,64033618300,71404400,71404400,71404400,65435500,29228100,113540253100,952722500,498148200,828120600,90954500,3429755300,326952100,133897500,191456500,51767850,51767850,44893500,153985200,35089000,94642100,82004900,20792600,1049199000,23252900,23252900,23252900,23252900,23252900,682460200,444966200,8315047200,3567830500,1231171200,148230100,1642387800,150016300,135539400,189563700,193137495000,47872829000,110381000,188311200,67287700,191198800,169749300,3016509200,300395800,1405868000,1223881000,1437536300,965926100,459574095100
ROW,B05a,46191166.6666667,1049066.66666667,164220255.555556,164220255.555556,164220255.555556,25154733.3333333,65260033.3333333,51240633.3333333,2148133.33333333,16428966.6666667,40957166.6666667,3909437366.66667,294998333.333333,3334266.66666667,10623733.3333333,45103666.6666667,82488266.6666667,82488266.6666667,14689766.6666667,1408933.33333333,2007833.33333333,10899566.6666667,10998100,3209033.33333333,12024666.6666667,58451740,58451740,58451740,58451740,58451740,4379200,67995300,0,217822533.333333,0,52872133.3333333,5353066.66666667,11575400,20234166.6666667,21074166.6666667,0,20568533.3333333,13003433.3333333,1711033.33333333,1375633.33333333,66924866.6666667,178803033.333333,28701566.6666667,25419533.3333333,73246866.6666667,89726900,81954466.6666666,47541966.6666667,2707040000,277179166.666667,42911699377.7778,42911699377.7778,42911699377.7778,5570706500,4666419500,6260394366.66667,1743947833.33333,404221300,3257898266.66667,634260787133.333,49028645133.3333,1407531333.33333,2140446000,18250558266.6667,16846219166.6667,16846219166.6667,1873386566.66667,305492400,996039433.333333,2377414800,1410721600,522691900,999962200,41238459386.6667,41238459386.6667,41238459386.6667,41238459386.6667,41238459386.6667,1785629600,7038646366.66667,0,9811587066.66667,0,11858515200,2038212666.66667,2371276800,1868289500,510102633.333333,0,2173402333.33333,347913633.333333,875734700,696861033.333333,1208576266.66667,1466026066.66667,1444455700,946627833.333334,12113352033.3333,1842804533.33333,1563274100,1216493266.66667,1176806443400
ROW,B05b,46191166.6666667,1049066.66666667,164220255.555556,164220255.555556,164220255.555556,25154733.3333333,65260033.3333333,51240633.3333333,2148133.33333333,16428966.6666667,40957166.6666667,3909437366.66667,294998333.333333,3334266.66666667,10623733.3333333,45103666.6666667,82488266.6666667,82488266.6666667,14689766.6666667,1408933.33333333,2007833.33333333,10899566.6666667,10998100,3209033.33333333,12024666.6666667,58451740,58451740,58451740,58451740,58451740,4379200,67995300,0,217822533.333333,0,52872133.3333333,5353066.66666667,11575400,20234166.6666667,21074166.6666667,0,20568533.3333333,13003433.3333333,1711033.33333333,1375633.33333333,66924866.6666667,178803033.333333,28701566.6666667,25419533.3333333,73246866.6666667,89726900,81954466.6666666,47541966.6666667,2707040000,277179166.666667,42911699377.7778,42911699377.7778,42911699377.7778,5570706500,4666419500,6260394366.66667,1743947833.33333,404221300,3257898266.66667,634260787133.333,49028645133.3333,1407531333.33333,2140446000,18250558266.6667,16846219166.6667,16846219166.6667,1873386566.66667,305492400,996039433.333333,2377414800,1410721600,522691900,999962200,41238459386.6667,41238459386.6667,41238459386.6667,41238459386.6667,41238459386.6667,1785629600,7038646366.66667,0,9811587066.66667,0,11858515200,2038212666.66667,2371276800,1868289500,510102633.333333,0,2173402333.33333,347913633.333333,875734700,696861033.333333,1208576266.66667,1466026066.66667,1444455700,946627833.333334,12113352033.3333,1842804533.33333,1563274100,1216493266.66667,1176806443400
ROW,B05c,46191166.6666667,1049066.66666667,164220255.555556,164220255.555556,164220255.555556,25154733.3333333,65260033.3333333,51240633.3333333,2148133.33333333,16428966.6666667,40957166.6666667,3909437366.66667,294998333.333333,3334266.66666667,10623733.3333333,45103666.6666667,82488266.6666667,82488266.6666667,14689766.6666667,1408933.33333333,2007833.33333333,10899566.6666667,10998100,3209033.33333333,12024666.6666667,58451740,58451740,58451740,58451740,58451740,4379200,67995300,1380935913.09729,217822533.333333,406012.886078332,52872133.3333333,5353066.66666667,11575400,20234166.6666667,21074166.6666667,6390870658.56149,20568533.3333333,13003433.3333333,1711033.33333333,1375633.33333333,66924866.6666667,178803033.333333,28701566.6666667,25419533.3333333,73246866.6666667,89726900,81954466.6666666,47541966.6666667,2707040000,277179166.666667,42911699377.7778,42911699377.7778,42911699377.7778,5570706500,4666419500,6260394366.66667,1743947833.33333,404221300,3257898266.66667,634260787133.333,49028645133.3333,1407531333.33333,2140446000,18250558266.6667,16846219166.6667,16846219166.6667,1873386566.66667,305492400,996039433.333333,2377414800,1410721600,522691900,999962200,41238459386.6667,41238459386.6667,41238459386.6667,41238459386.6667,41238459386.6667,1785629600,7038646366.66667,831008732470.167,9811587066.66667,2483760206.56025,11858515200,2038212666.66667,2371276800,1868289500,510102633.333333,301322165099.681,2173402333.33333,347913633.333333,875734700,696861033.333333,1208576266.66667,1466026066.66667,1444455700,946627833.333334,12113352033.3333,1842804533.33333,1563274100,1216493266.66667,2319393313760.95
ROW,B07,41188500,791500,1035432.61819204,1431630.1246179,14536837.2571901,35669300,4238700,2595600,825100,1199400,15307100,34635300,52617700,2621900,9752200,153401200,1109997969.51334,4270683930.48666,10548200,1741500,6596200,7609000,8716600,2904600,854501600,17965320,17965320,17965320,17965320,17965320,136700,165780900,67573200,3355000,132600,691800,430300,92600,4992300,160200,28701200,519800,1664400,406700,309000,925900,384700,3277100,1675400,33408500,4143600,32583600,1688600,4903736300,360643700,13844946733.3333,13844946733.3333,13844946733.3333,95079887400,8818349200,6479524500,861621800,709835600,2626587300,16914768600,52384714400,2159464300,2935533100,128886932700,238491439900,238491439900,11145988000,1506841900,4946387500,3984849500,2247694500,1143398400,8597412800,1909453120,1909453120,1909453120,1909453120,1909453120,1965539400,134674739600,36858331300,3306623000,431467200,1394773400,311936200,182235400,1276059300,111519100,16625344500,1200263200,278298500,454205500,410327800,1072030000,3296477100,2549261800,1553594300,5451330800,1010656100,934984500,1973718400,1109170881200
ROW,B09,969200,38400,2385120.03161951,3297761.36863286,33485618.5997476,5098900,3691900,993100,68000,231000,426300,3662900,1039800,126300,491100,1333700,202249.831812368,778150.168187632,1964600,241200,222100,1113900,4389800,594900,565000,57420,57420,57420,57420,57420,65000,72719100,28444000,1052100,78200,659400,34300,109500,326000,103900,7128100,395800,211400,278400,362300,908300,637900,944800,817100,1353500,450800,908600,543500,1640288900,144547400,50815372766.6667,50815372766.6667,50815372766.6667,15931923100,67695657100,1543894700,192185400,73069300,343567100,40374852200,2489586000,75894600,230677200,4198805100,3999195350,3999195350,708838300,103661100,162626300,275418400,309165900,100793900,283209200,836912020,836912020,836912020,836912020,836912020,178580100,14595121400,203503972500,1242639700,304146400,925863900,83256300,322279200,661333000,67661500,1958020400,166158900,77449000,135851100,111881200,378618300,1505426500,1230818800,508147800,1462379800,335510200,356663100,262761300,532068500800
ROW,C10T12,686255400,41788700,902885.231901985,885888.191646835,13030126.5764512,8393500,4745400,2563236300,6056900,5029100,23945500,5201700,62248100,15432500,27485700,5337400,14112575.0862411,109124.913758891,8424900,4057200,3340300,12030600,11085700,6595000,13897700,1500620,1500620,1500620,1500620,1500620,2023300,50727700,195664700,143768300,3850800,7512500,1160000,3980400,7622300,1812800,13217319900,2182913700,16942200,8588400,8316200,30566100,18533500,45484700,26067400,57474100,58306200,183503300,84038000,433299254500,35640587500,3513485533.33333,3513485533.33333,3513485533.33333,5276496900,554818600,1136788270500,37849376600,2300819100,8798815300,8353788500,96308980400,19334823500,7190339800,8634392400,7133446850,7133446850,6459199200,12511123300,7673627500,11228047100,4735233700,1537492900,5467674700,1465390380,1465390380,1465390380,1465390380,1465390380,4571569900,22245904100,119677601300,87529605800,10419158400,10220746300,6995907000,10298970600,9028581500,1471024600,3837909790400,563881489900,7087177300,5491870800,4585853100,8737456500,9022807000,30792099900,9433389600,77497692800,54855468600,79162685900,32665713400,6905567336700
ROW,C13T15,89190200,19231900,329488.785070465,329488.785070464,4852622.42985907,4510000,1773700,33031200,527935300,7308300,64240400,2809500,58343400,4615400,131760000,12240000,1337006.71660459,5144093.28339541,8134100,2419200,2343400,12976000,172587700,3605000,284370400,965180,965180,965180,965180,965180,2436900,610808400,186615100,103819600,721400,8355200,2084700,610900,11387800,965200,11439999200,95553600,21124500,4701200,2968500,10637800,6189500,68815600,12010700,163998300,116581000,304259100,118727400,6831415200,2138560500,2045607233.33333,2045607233.33333,2045607233.33333,3662812400,674418800,8940318800,874719870900,2979453000,18787411100,1906479500,20440836600,10212170500,36331649900,15789765900,3358067800,3358067800,8000968500,5374272100,6983957600,12350892800,33868041100,4474609400,46901321700,581438700,581438700,581438700,581438700,581438700,4713370300,36393256500,54241562400,39978244400,4449359100,7308847100,1532357600,1856533200,4480953900,1200200300,1145342659600,14185815000,7778310200,3311742500,1173049600,8609028100,5094900700,15658398000,8025920500,44051474700,5819743600,25023029400,18926785400,2611038534500
ROW,C16,13160700,292900,82790.6630459552,82790.6630459554,1219318.67390809,1186500,489800,15413600,2794600,362262900,269901500,927200,3425100,1237400,9449500,6939700,877117.33465915,3374682.66534085,6491100,794500,727500,5200700,5584100,3847500,131666800,488320,488320,488320,488320,488320,127900,1246359300,50138000,16032900,500100,1611800,53099.9999999999,204000,818600,710500,148689500,1481500,992300,449700,332500,811300,495800,1185400,1463500,4756400,779900,9679400,2872500,5016760600,517474200,3212115666.66667,3212115666.66667,3212115666.66667,1435552500,421794900,6439513800,2218305900,151226752800,18318272300,934193200,3785234300,648548200,3680481600,7654223000,1863111400,1863111400,9968070200,2584596300,3135724600,8437142400,6809527000,3081941400,85785071000,534767380,534767380,534767380,534767380,534767380,1386466900,217748144800,27412762900,14633683100,240357500,2405365200,239351100,169276500,2303225300,262652400,48038796200,2741663900,1157862700,1033404800,1337583600,623551500,10194444900,2962847400,3714449700,2781344200,2944556400,2569704500,5023411700,692400911900
ROW,C17,57601300,6408300,901766.016836388,901766.016836388,13280967.9663272,4190000,2659400,536764500,12494300,27144300,1437703600,10834400,48348900,18788700,55566600,29235100,1920610.11745853,7389489.88254147,24332700,13550500,14918800,17245800,17502400,7854100,50158200,1219680,1219680,1219680,1219680,1219680,6336100,180307000,134450700,331448000,907600,13235200,2281600,2988500,22287800,11761600,1512125400,61341100,208332700,49641300,30456500,103031900,18804000,169168800,66429700,89640700,92711500,125631800,130144000,8320840000,462894700,613230900,613230900,613230900,2028266200,591994900,83427150800,12955052100,5831498600,328146211100,1934870300,25009802900,12819413900,14955886900,21770675300,2612530850,2612530850,9779516500,16673527000,15776145000,13063063500,8861694100,2123641000,18666675900,1320845480,1320845480,1320845480,1320845480,1320845480,3738833200,16896540300,34072689800,131372035300,2052443000,8901012900,1177888900,1590066100,9355368700,5803331700,183624253800,16143597900,71773859000,10714306700,32031101600,51471813400,11593150300,102100706100,31304762100,46847212800,35762551700,28786208800,20160245700,1479929040700
ROW,C19,747042500,35492500,23521612.4542361,32521912.4619334,330228975.08383,245444700,208024300,82102100,11701400,65654300,74101100,648124700,451340900,32906200,115472500,56267900,23792493.6274465,91540906.3725534,33531200,6237800,8541600,22639900,27646300,15243900,118175000,21066000,21066000,21066000,21066000,21066000,104988100,1477067600,148772500,831211600,1663500,1730352700,160235500,801812200,87896000,112529000,4510273200,90575600,35393200,65093900,27900900,226989800,236248700,152602500,399990300,454137100,287185700,374712700,220739100,96952423200,17629276800,19639812900,19639812900,19639812900,41362258900,13971276500,32954881300,15299932400,5616795500,13774220100,272409043500,276207392500,10085203300,26622429400,64103197800,51812930550,51812930550,12945208100,9220449700,9893315200,14053270100,10194112200,4506986100,10958276500,26148461080,26148461080,26148461080,26148461080,26148461080,15671013000,162569636400,79877142300,145674183000,777560700,386060055300,93485464200,159547619000,52970165600,15831586500,914639724100,20263088700,4858499900,12475220200,6602104100,25071829500,20801540200,50592940600,47132797500,121246612200,40445099400,24154607400,23218227600,3692165269800
ROW,C20,1898768700,10317300,16483406.3987734,16483406.3987734,242763187.202453,284021700,61759300,162976400,172047700,206923700,643135200,254901800,4160364900,587007200,2078359600,168345500,95734021.3173568,368333778.682643,169133200,27656300,90802200,119249600,302083100,42096200,175542100,19674440,19674440,19674440,19674440,19674440,10540600,1022561800,267542300,265011800,37160600,70725200,3627800,10275800,63201200,17719300,3311679600,57670600,90228200,40174800,50209400,102450100,52499000,234519000,275714300,265850700,148521800,513833700,298178200,282964501000,2256779900,12043271466.6667,12043271466.6667,12043271466.6667,36122768000,7893743400,53920471300,131651236000,26700003100,91687095900,68544840900,1061305443500,79213955400,383859810900,92985918300,25763080700,25763080700,55754302200,70549679100,69597168600,37853997200,44677499500,11504754700,45460151400,3340125300,3340125300,3340125300,3340125300,3340125300,16682201800,165036339200,87085391200,68902180900,6119198300,11805571000,2416804400,3894977500,7352827700,983955900,439965719500,14021159300,10715423100,2564768700,6400358800,4289521700,17700680000,68340143600,22200067100,36815417100,19484442000,77261322700,32179026700,3900741778300
ROW,C21,31948100,3558400,586809.888870394,586809.985167953,8642380.12596165,5630300,2682700,35520500,1980700,2988800,7850300,3408100,44765500,586877500,21332900,2432000,8289599.54200969,64100.4579903136,3623600,2298400,1758500,4710300,6898200,2091300,5821100,799400,799400,799400,799400,799400,545000,28594000,300783100,10967500,1629104600,3186900,557300,581000,2583600,571400,3700257100,4253000,6693600,3527800,1738400,6817200,7220500,8517200,6082600,2477318800,26195800,1029497800,22328300,27914516800,1308960800,539062733.333333,539062733.333333,539062733.333333,723004400,191977800,7787758900,3406153400,568060500,2137799700,2242311800,25498205100,209044751100,6307100500,1721639000,720432300,720432300,1400129200,2411324600,1138818000,1885089200,1917228200,520890300,2202648500,225461640,225461640,225461640,225461640,225461640,856039900,7351895300,76046358000,11216171400,134864229700,1004937200,267233100,465244000,703248500,187020000,461470851500,1709568900,948257600,1272683200,1109422300,1482434200,1255342900,11948036400,2157600000,10251932300,2571283400,283696856300,4058185900,1331486827200
ROW,C22,396419500,22161500,6819304.72932825,9607942.71858904,97644252.5520827,63610100,33614600,505099900,66555600,117905800,255691600,61761200,152844400,41831600,1022171600,103653700,114419654.66674,884745.333259763,158991900,53221700,25299400,102298400,1115483900,37618400,243208200,9202380,9202380,9202380,9202380,9202380,5273200,2316182100,174794700,403657700,1862200,162924500,5127900,11828700,153388700,38158900,1328524100,84997500,14248000,7931300,14220100,36743300,19617100,69364700,43432200,134305600,34593100,74402100,139753900,22120814400,1404047900,2085360833.33333,2085360833.33333,2085360833.33333,8277858300,3083825300,82714474700,31474411000,5754041600,31394059100,4742766100,71790147400,12553680700,215231266400,23910902000,4333089800,4333089800,28159618200,67205531800,67687521500,70613527100,143632619500,19269977700,47288679800,651423140,651423140,651423140,651423140,651423140,11657610200,180165859400,52818821900,96532903400,1324319500,37651839900,1037712800,1920166700,7229772100,4588800900,187111000300,11681367000,5464572500,6040875400,4700515700,4605594800,9106434100,18026901200,12170165200,15053622300,4156576900,19711656000,12112282700,1691488681600
ROW,C23,7184000,748000,907567.751209783,1254839.09810794,12741693.1506823,23731500,48495200,38540100,2351700,18161600,14538500,9054800,22346100,2683600,32070700,646493700,15170078.2915853,58366421.7084147,38250900,3071700,11138300,17234300,215030500,35386900,15410900,176420,176420,176420,176420,176420,632500,2150991500,55004400,6256100,1130100,1739200,174800,407000,1344300,336900,403442200,14340600,2245800,1952100,1749100,4126400,3628700,9523700,6878300,10562600,4255900,16967100,5300900,7179583800,337002500,1889793766.66667,1889793766.66667,1889793766.66667,7928023100,3113263000,28003122200,2833864000,4038063000,2416617400,4010572100,18387322100,6884913900,9226800400,271886438600,21248267900,21248267900,15736277300,34103483100,36898677900,17070377900,33444693400,4071289400,10682443500,1020691260,1020691260,1020691260,1020691260,1020691260,4136213800,1040385443900,45367850500,15901029400,724846100,3521554500,491357800,662845800,3111544400,700621900,101771077100,6604236800,1409187700,3375369100,1376735700,1131742000,17865482900,9336686100,4969127600,12144199200,4039882400,9453477000,5196292200,1869193241800
ROW,C24a,40511350,1741050,98636750,98636750,98636750,63048750,207458200,6166200,2266050,12881750,23518400,424050,72206200,643350,49878550,50129600,2784295700,2784295700,1710374050,36837000,536540500,865448550,821137900,296597900,327224350,461020,461020,461020,461020,461020,894550,840805700,3186326460.51705,24563000,509470.490863449,2907650,1953650,336050,12303950,296200,2105895811.66965,3571450,6869950,1308000,660900,1799050,1522350,19309800,20829300,2572650,17508250,52466750,13805400,1818116450,148289000,6862869383.33333,6862869383.33333,6862869383.33333,5430427500,3173135300,5915008550,1538576700,1156852700,5673575700,2691392050,12718922600,944671800,6971947500,15573621250,285751229625,285751229625,252190948700,39678328700,162002323450,175770148750,122285752800,35515883000,42373761150,1276458530,1276458530,1276458530,1276458530,1276458530,7246440150,283342655000,857664168171.503,11189684800,1647318741.41982,3981501600,515756050,426104450,1933683600,110130700,174111104752.4,816351000,2643772450,1854395900,449584450,719108100,2731440200,3694015350,1496120750,1777016300,658801550,1849761350,1843453150,2872058269108
ROW,C24b,40511350,1741050,98636750,98636750,98636750,63048750,207458200,6166200,2266050,12881750,23518400,424050,72206200,643350,49878550,50129600,2784295700,2784295700,1710374050,36837000,536540500,865448550,821137900,296597900,327224350,461020,461020,461020,461020,461020,894550,840805700,0,24563000,0,2907650,1953650,336050,12303950,296200,0,3571450,6869950,1308000,660900,1799050,1522350,19309800,20829300,2572650,17508250,52466750,13805400,1818116450,148289000,6862869383.33333,6862869383.33333,6862869383.33333,5430427500,3173135300,5915008550,1538576700,1156852700,5673575700,2691392050,12718922600,944671800,6971947500,15573621250,285751229625,285751229625,252190948700,39678328700,162002323450,175770148750,122285752800,35515883000,42373761150,1276458530,1276458530,1276458530,1276458530,1276458530,7246440150,283342655000,0,11189684800,0,3981501600,515756050,426104450,1933683600,110130700,0,816351000,2643772450,1854395900,449584450,719108100,2731440200,3694015350,1496120750,1777016300,658801550,1849761350,1843453150,1833342945700
ROW,C25,135461900,11555400,19617569.8864797,19248264.228034,283113965.885487,104169200,53503300,328504600,10417500,80100400,53062700,34895100,41814600,9512900,107443800,78308400,39736109.4489655,152883490.551034,1151360800,80209100,87613500,514247400,2656193800,289255800,227530400,7541300,7541300,7541300,7541300,7541300,27498000,7398705300,618356000,135307800,1349400,96317000,3473000,6202900,57718800,13125900,1195824000,121045200,60493800,51005800,91233100,145475500,208436600,296108700,367560300,239394100,85585700,256639300,215050800,12856156600,944844900,7805585066.66667,7805585066.66667,7805585066.66667,18276407900,5688264700,45723671600,7266109100,10750029200,10650741000,5726862200,24360357400,4212407600,22812370500,36270019500,23644376650,23644376650,255234996000,50267536300,75299384900,185076209600,163337266600,47513297000,53471500500,2070207540,2070207540,2070207540,2070207540,2070207540,11318056800,449196928400,288713124000,39074459500,1423236200,9154230900,3286503300,1939578800,10699640200,1647317700,143605402900,9094893800,3473815400,7277025900,4802637100,3477699600,13404584900,52499692700,13576261500,30788111900,4323299200,7272330000,9643586600,2254786770100
ROW,C26,69081400,10463600,23684993.5962776,209354686.89152,14817119.512202,16457800,188847700,29153800,3068500,8149700,46214100,7439100,15485100,8556500,19548600,7671800,22225541.8998134,171858.100186586,30996600,2174372400,321288200,404340300,1038336100,100627300,42537400,3324260,3324260,3324260,3324260,3324260,15238600,2717895300,8153162800,109649400,2172500,49198800,10002000,3686200,38950100,11165300,7201289800,15242400,329885000,2405029700,233872800,97101900,21645900,371711900,102332000,397531700,313166000,1267879700,112335300,3496962500,506927400,2375716866.66667,2375716866.66667,2375716866.66667,2082328000,1886398600,8175230900,3021801700,1385746000,5410820200,3751563700,12222647700,2658123500,5550844300,4012918400,4082765300,4082765300,11611694500,1004097806400,83768462600,90425565400,64574730400,31856909100,24642506200,4993167840,4993167840,4993167840,4993167840,4993167840,4137966200,44544740200,837147280700,63342090900,8890491500,4970051500,1235616500,2419706600,5024740200,1462674200,537187358900,5966237500,12092839300,67485296800,71602245600,11293757000,4008736300,122969616700,15633322300,44017645300,15946943900,34235969000,25888236600,3375711728200
ROW,C27,129290800,9976400,91538606.8378539,6215391.30938541,6215401.82151178,37231700,93930100,71920400,3796300,49370700,51941400,25688600,28408600,6385600,23696400,30226500,32431845.63323,124780554.36677,72855500,204660100,462776300,146327200,362054100,15962300,31974600,5130420,5130420,5130420,5130420,5130420,15887500,3038287800,1435620100,95752600,1451900,58419000,10840800,2932000,61354500,12798300,3647571000,38454100,41466300,239850500,92217500,81917700,119903800,171704300,260134400,59167100,114909700,341112700,141061100,4368003000,494979700,2177431066.66667,2177431066.66667,2177431066.66667,4936546900,2121734800,5170389400,2002085100,1293418300,2232029000,2365508800,6017669000,1005764000,4398566500,4531671000,5361432050,5361432050,14157832900,122610246800,258683706600,120520070100,75102858200,30088816700,20391605800,11042967700,11042967700,11042967700,11042967700,11042967700,7854877100,236206183600,383529730700,81961149900,1394808700,8244603900,1217384000,1583941400,4726631600,644717900,324274649100,5347438800,2769828500,34559970700,10229733700,3079686100,6159999400,56560591800,9873530000,12311485700,3640310600,5971770900,12623467300,1981958111999.97
